MID,DAY,SEX,AGE,GEN,PRE,ARE,JOB,MAR,CHI,q1t1,q2c1,q2c2,q2c3,q2c4,q3,q3t6,q4s1,q4s2,q4s3,q4s4,q4s5,q4s6,q4s7,q4s8,q4s9,q4s10,q4s11,q4s12,q4s13,q4s14,q4s15,q5
1007918110,6/8/2022 19:03,2,71,7,22,4,8,2,1,Healthcare,1,0,0,0,2,/NA/,5,5,3,2,3,3,4,3,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007928588,6/8/2022 20:10,2,24,3,15,4,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007934936,6/8/2022 20:15,2,23,3,14,3,10,1,2,Healthcare,1,0,0,0,2,/NA/,3,2,3,2,2,2,2,2,2,3,3,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007935650,6/8/2022 20:02,2,53,6,1,1,9,2,1,Alkoo,0,1,0,0,2,/NA/,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007940886,6/8/2022 19:44,1,62,7,14,3,5,2,1,arcoin,0,1,0,0,2,/NA/,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007942577,6/8/2022 19:43,1,53,6,22,4,6,2,1,Cho jibun kanri,0,1,0,0,2,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007943541,6/8/2022 21:10,2,28,3,17,4,9,1,2,NA,0,1,0,0,3,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007945979,6/8/2022 19:00,2,37,4,2,2,8,2,1,NA,1,0,0,0,6,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007949771,6/8/2022 19:35,1,25,3,13,3,3,2,1,NA,1,1,0,0,1,/NA/,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007953500,6/8/2022 19:02,1,45,5,40,8,3,2,1,doraque walk,0,1,0,0,3,/NA/,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007958696,6/8/2022 21:12,1,48,5,27,5,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007959950,6/8/2022 22:08,1,53,6,23,4,5,2,1,Sugisapo walk,0,1,0,0,6,No reason,3,2,3,1,1,3,3,2,2,2,1,3,1,1,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007970274,6/8/2022 19:07,1,48,5,12,3,5,2,1,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007983201,6/8/2022 19:34,2,29,3,13,3,8,2,1,d healthcare,1,0,0,0,2,/NA/,3,4,3,3,2,3,3,3,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007983844,6/8/2022 20:48,1,37,4,9,3,4,1,2,NA,0,1,0,0,3,/NA/,4,3,4,4,3,4,3,4,4,4,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007990880,6/8/2022 22:01,2,28,3,30,5,8,2,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007993061,6/8/2022 19:13,2,31,4,13,3,3,1,2,NA,1,0,0,0,2,/NA/,4,4,4,3,1,2,2,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008000531,6/8/2022 19:12,1,42,5,41,8,4,2,2,NA,0,1,0,0,6,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008005995,6/8/2022 19:07,2,51,6,13,3,9,2,1,Healthcare,1,0,0,0,6,As a pedometer,5,5,2,2,3,3,3,2,4,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008013777,6/8/2022 21:54,2,32,4,13,3,5,2,1,NA,1,0,0,0,5,/NA/,2,3,3,2,2,3,3,2,2,3,3,3,3,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008025853,6/8/2022 19:24,2,25,3,11,3,3,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008036499,6/8/2022 21:11,1,32,4,23,4,1,1,2,NA,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008038453,6/8/2022 20:15,1,46,5,27,5,5,2,2,Torima,1,0,0,0,6,As a pedometer,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008039291,6/8/2022 19:59,1,43,5,10,3,3,2,1,NA,0,1,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008055196,6/8/2022 21:53,2,23,3,13,3,8,1,1,NA,1,0,0,0,2,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008057500,6/8/2022 19:04,1,64,7,11,3,4,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008059837,6/8/2022 20:43,2,63,7,13,3,9,2,1,FiNC,1,0,0,0,2,/NA/,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008063841,6/8/2022 20:38,2,30,4,10,3,8,2,2,Healthcare,1,0,0,0,2,/NA/,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008068356,6/8/2022 20:49,2,18,2,13,3,10,1,2,NA,1,0,0,1,6,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008083184,6/8/2022 21:36,1,19,2,13,3,10,1,2,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008090783,6/8/2022 19:13,1,51,6,26,5,11,1,2,d healthcare,0,1,0,0,3,/NA/,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008091059,6/8/2022 21:13,2,39,4,14,3,5,1,1,NA,1,0,0,0,3,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008094151,6/8/2022 20:46,2,40,5,46,8,9,2,1,Google fit,0,1,0,0,6,As a pedometer,5,5,2,2,4,4,4,4,4,4,4,4,4,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008097682,6/8/2022 21:27,2,61,7,4,2,11,1,2,d healthcare,0,1,0,0,4,/NA/,4,2,3,2,2,2,2,2,2,2,3,2,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008100986,6/8/2022 21:30,2,50,6,8,3,11,1,2,d healthcare ?,0,1,0,0,6,To award points,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008102607,6/8/2022 20:46,2,21,3,26,5,10,1,2,NA,1,0,0,0,6,/NA/,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008122203,6/8/2022 19:56,2,57,6,1,1,8,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008125777,6/8/2022 19:21,2,33,4,13,3,3,2,2,asken,1,0,0,0,3,/NA/,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008135976,6/8/2022 21:30,1,34,4,47,8,4,1,2,NA,0,1,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008149025,6/8/2022 20:30,2,31,4,27,5,3,2,1,Yahoo,1,1,1,0,2,/NA/,1,2,2,2,2,1,2,3,2,1,2,3,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008179466,6/8/2022 19:09,1,37,4,38,7,11,2,1,NA,0,1,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008187936,6/8/2022 20:48,2,21,3,14,3,10,1,2,NA,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008239851,6/8/2022 22:23,1,29,3,12,3,5,2,2,D nantoka,1,0,0,0,3,/NA/,4,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008245721,6/8/2022 19:52,1,53,6,11,3,4,2,1,Rakuten Senior,0,1,0,0,1,/NA/,4,4,4,2,2,2,4,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008253971,6/8/2022 19:05,2,26,3,13,3,3,2,1,Google　fit,0,1,0,0,3,/NA/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008254011,6/8/2022 22:10,2,56,6,13,3,5,1,2,google fit,0,1,0,0,2,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008272214,6/8/2022 19:34,1,37,4,26,5,3,1,2,fitbit,1,0,0,0,2,/NA/,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008273372,6/8/2022 19:06,1,43,5,27,5,11,1,2,ahamo,1,0,0,0,6,To manage medicine,4,4,2,2,3,2,3,2,2,3,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008287608,6/8/2022 19:42,2,30,4,13,3,3,1,2,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008301074,6/8/2022 20:57,1,43,5,11,3,3,2,1,NA,1,0,0,0,1,/NA/,2,2,1,3,2,2,2,2,2,2,2,2,1,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008313308,6/8/2022 19:22,2,56,6,33,6,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008344157,6/8/2022 19:29,1,36,4,23,4,6,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008348380,6/8/2022 21:30,2,35,4,15,4,5,1,1,NA,1,0,0,0,3,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008352067,6/8/2022 21:11,2,37,4,23,4,8,2,1,NA,0,1,0,0,6,NA,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008392011,6/8/2022 19:52,2,20,3,35,6,10,1,2,Healthcare,1,0,0,0,2,/NA/,5,5,1,4,4,1,1,1,1,1,1,1,3,2,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008401396,6/8/2022 21:06,2,24,3,27,5,3,1,2,NA,1,0,0,0,5,/NA/,5,5,5,4,4,4,4,4,3,3,3,3,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008403924,6/8/2022 19:06,2,27,3,12,3,3,2,2,FiNC,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008406273,6/8/2022 21:56,2,45,5,14,3,3,2,2,No use,1,0,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008438128,6/8/2022 19:12,1,44,5,7,2,4,1,2,NA,1,0,0,0,6,NA,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008439626,6/8/2022 20:35,2,50,6,23,4,8,2,1,Torima,1,0,0,0,2,/NA/,2,2,5,5,5,5,5,3,5,5,5,5,5,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008450959,6/8/2022 21:38,1,60,7,33,6,5,1,2,d healthcare,0,1,0,0,2,/NA/,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008453672,6/8/2022 20:29,2,24,3,23,4,10,1,2,Luna luna,1,0,0,0,3,/NA/,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008469175,6/8/2022 21:57,2,40,5,40,8,6,1,2,LINE,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008484582,6/8/2022 19:13,1,53,6,23,4,4,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008487184,6/8/2022 20:20,2,36,4,10,3,1,1,2,Healthcare,1,0,0,0,2,/NA/,5,5,3,4,2,2,3,3,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008488897,6/8/2022 20:12,1,51,6,23,4,3,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008492800,6/8/2022 22:06,1,26,3,15,4,1,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008494564,6/8/2022 19:05,2,25,3,13,3,3,1,2,NA,1,0,0,0,4,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008495997,6/8/2022 21:31,1,33,4,14,3,4,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008496042,6/8/2022 20:04,2,40,5,1,1,4,2,1,Health support,0,1,0,0,3,/NA/,2,2,3,3,3,2,2,3,3,3,3,2,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008500652,6/8/2022 19:15,1,25,3,2,2,11,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008503644,6/8/2022 22:10,2,37,4,15,4,9,1,2,Torima,1,0,0,0,3,/NA/,4,4,2,2,2,3,2,3,2,3,3,4,4,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008525078,6/8/2022 22:07,2,30,4,27,5,3,1,2,coke on,1,0,0,0,6,To get prize,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008529233,6/8/2022 21:34,2,31,4,1,1,8,2,1,NA,0,1,0,0,1,/NA/,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008541357,6/8/2022 19:39,2,26,3,20,4,11,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008552269,6/8/2022 22:25,2,33,4,13,3,11,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008568670,6/8/2022 19:34,1,33,4,40,8,11,1,2,NA,0,1,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008581583,6/8/2022 22:04,2,27,3,39,7,8,2,2,asken,0,1,0,0,2,/NA/,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008585942,6/8/2022 19:55,2,24,3,38,7,1,1,2,Aka,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008592899,6/8/2022 20:01,1,42,5,13,3,9,1,2,Sugisapo walk,0,1,0,0,4,/NA/,3,2,4,2,2,1,1,1,3,3,1,1,1,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008597385,6/8/2022 19:10,2,73,7,43,8,11,1,2,Google,0,1,0,0,1,/NA/,2,3,2,2,2,3,3,3,3,3,2,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008601563,6/8/2022 19:58,2,34,4,27,5,11,2,2,asken,0,1,0,0,2,/NA/,5,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008601903,6/8/2022 19:06,1,35,4,27,5,6,1,2,NA,0,1,0,0,2,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008670276,6/8/2022 19:42,2,46,5,40,8,8,2,1,coke on,1,0,0,0,6,To get stickers,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008691250,6/8/2022 21:26,2,53,6,27,5,5,1,2,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008702194,6/8/2022 19:06,2,24,3,5,2,5,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008713837,6/8/2022 21:19,1,52,6,27,5,9,1,2,Yahoo,0,1,0,0,6,To know other people's opinions,1,2,3,2,2,2,1,2,2,2,3,2,2,2,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008730419,6/8/2022 20:27,1,26,3,12,3,5,1,2,NA,1,0,0,0,4,/NA/,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008780270,6/8/2022 20:17,1,37,4,40,8,4,2,1,No use,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008783537,6/8/2022 19:22,1,67,7,12,3,11,2,1,No use,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008828754,6/8/2022 20:36,2,61,7,44,8,8,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008843182,6/8/2022 22:08,2,30,4,13,3,3,1,2,NA,1,0,0,0,1,/NA/,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008851422,6/8/2022 20:04,1,18,2,31,6,10,1,2,NA,1,0,0,0,3,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008862691,6/8/2022 21:23,1,37,4,13,3,11,1,2,Torima,0,1,0,0,6,To encourage walking,4,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008898323,6/8/2022 21:53,2,61,7,15,4,11,1,2,Can't remember,0,1,0,0,3,/NA/,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008934139,6/8/2022 19:06,1,52,6,35,6,4,1,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008966315,6/8/2022 19:44,1,39,4,12,3,3,1,1,Torima,1,0,0,0,6,To award points,2,3,2,2,2,2,3,2,3,3,2,3,3,3,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009008499,6/8/2022 19:06,1,33,4,40,8,5,2,1,Healthcare,1,0,0,0,1,/NA/,2,3,3,4,3,4,1,3,2,3,3,2,2,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009025937,6/8/2022 19:42,2,29,3,43,8,11,2,1,Unknown,1,0,0,0,1,/NA/,3,3,3,2,2,3,3,2,2,3,3,2,2,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009029002,6/8/2022 20:17,1,35,4,35,6,4,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009068406,6/8/2022 19:31,1,33,4,34,6,5,1,2,Google fit,1,0,0,0,3,/NA/,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009074143,6/8/2022 19:17,1,34,4,11,3,3,1,2,finc,1,0,0,0,3,/NA/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009095309,6/8/2022 21:29,2,34,4,14,3,3,2,1,Yokohama walking point,1,0,0,0,3,/NA/,3,2,2,2,3,2,2,2,2,3,1,3,2,2,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009103562,6/8/2022 20:36,1,24,3,13,3,11,1,2,NA,1,1,0,0,1,/NA/,4,3,4,5,4,5,4,4,4,5,4,5,4,5,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009105163,6/8/2022 19:52,1,62,7,42,8,11,2,1,Emopa,0,1,0,0,4,/NA/,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009133578,6/8/2022 21:25,2,40,5,12,3,9,2,1,Torima,1,0,0,0,3,/NA/,4,2,3,2,2,3,2,2,2,3,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009135201,6/8/2022 19:45,2,20,3,41,8,5,1,2,NA,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009138695,6/8/2022 19:39,2,55,6,44,8,8,2,1,arukuto,1,0,0,0,4,/NA/,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009192391,6/8/2022 20:05,2,20,3,1,1,10,1,2,M-Health,1,0,0,0,3,/NA/,5,4,2,2,2,3,2,2,2,2,3,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009196758,6/8/2022 19:54,1,29,3,13,3,4,1,2,NA,0,1,0,0,6,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009203649,6/8/2022 19:11,2,31,4,15,4,8,2,2,Healthcare,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009215718,6/8/2022 19:40,1,59,6,13,3,3,2,1,NA,1,0,0,0,6,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009219233,6/8/2022 19:01,2,48,5,29,5,8,2,1,NA,0,1,0,0,5,/NA/,4,3,2,2,2,2,4,2,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009239433,6/8/2022 19:10,1,59,6,40,8,4,1,2,Smart diet,0,1,0,0,4,/NA/,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009261555,6/8/2022 19:13,2,40,5,27,5,9,2,1,Nahi,1,0,0,0,5,/NA/,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009261809,6/8/2022 19:02,2,35,4,4,2,3,2,1,asken,1,1,0,0,1,/NA/,3,1,3,1,1,1,2,1,2,3,3,3,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009266530,6/8/2022 19:15,2,52,6,14,3,8,2,1,Healthcare,1,0,0,0,6,As a pedometer,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009289198,6/8/2022 21:12,2,57,6,10,3,8,1,1,arukuto,1,0,0,0,4,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009291540,6/8/2022 19:14,2,28,3,27,5,8,2,1,asken,1,0,0,0,2,/NA/,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009298421,6/8/2022 19:36,2,20,3,36,7,10,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009311500,6/8/2022 20:25,1,60,7,13,3,11,1,1,No use,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009332135,6/8/2022 19:23,2,21,3,24,5,5,1,2,Healthcare,1,0,0,0,1,/NA/,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009342195,6/8/2022 19:03,1,69,7,15,4,11,1,2,d healthcare,1,0,0,0,1,/NA/,3,2,4,2,2,2,3,2,2,2,2,3,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
